timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_224258_300,81778.297,4200.0586,N,8739.6719,W,112
260407_224258_400,81778.398,4200.0586,N,8739.6719,W,112
260407_224258_500,81778.500,4200.0586,N,8739.6719,W,113
260407_224258_600,81778.602,4200.0586,N,8739.6719,W,113
260407_224258_700,81778.703,4200.0586,N,8739.6719,W,113
260407_224258_800,81778.797,4200.0586,N,8739.6719,W,112
260407_224258_900,81778.898,4200.0586,N,8739.6719,W,111
260407_224259_000,81779.000,4200.0586,N,8739.6719,W,112
260407_224259_100,81779.102,4200.0586,N,8739.6719,W,113
260407_224259_200,81779.203,4200.0586,N,8739.6719,W,114
260407_224259_300,81779.297,4200.0586,N,8739.6719,W,112
260407_224259_400,81779.398,4200.0586,N,8739.6719,W,113
260407_224259_500,81779.500,4200.0586,N,8739.6719,W,113
260407_224259_600,81779.602,4200.0586,N,8739.6719,W,112
260407_224259_700,81779.703,4200.0586,N,8739.6719,W,114
260407_224259_800,81779.797,4200.0586,N,8739.6719,W,113
260407_224259_900,81779.898,4200.0586,N,8739.6719,W,113
260407_224300_000,81780.000,4200.0581,N,8739.6719,W,111
260407_224300_100,81780.102,4200.0581,N,8739.6719,W,112
260407_224300_200,81780.203,4200.0581,N,8739.6719,W,112
260407_224300_300,81780.297,4200.0581,N,8739.6719,W,113
260407_224300_400,81780.398,4200.0581,N,8739.6719,W,112
260407_224300_500,81780.500,4200.0581,N,8739.6719,W,114
260407_224300_600,81780.602,4200.0581,N,8739.6719,W,113
260407_224300_700,81780.703,4200.0581,N,8739.6719,W,112
260407_224300_800,81780.797,4200.0581,N,8739.6719,W,112
260407_224300_900,81780.898,4200.0581,N,8739.6719,W,113
260407_224301_000,81781.000,4200.0581,N,8739.6719,W,112
260407_224301_100,81781.102,4200.0581,N,8739.6719,W,114
260407_224301_200,81781.203,4200.0581,N,8739.6719,W,112
260407_224301_300,81781.297,4200.0581,N,8739.6719,W,112
260407_224301_400,81781.398,4200.0581,N,8739.6719,W,114
260407_224301_500,81781.500,4200.0581,N,8739.6719,W,113
260407_224301_600,81781.602,4200.0581,N,8739.6719,W,113
260407_224301_700,81781.703,4200.0581,N,8739.6719,W,113
260407_224301_800,81781.797,4200.0581,N,8739.6719,W,111
260407_224301_900,81781.898,4200.0581,N,8739.6719,W,112
260407_224302_000,81782.000,4200.0581,N,8739.6729,W,113
260407_224302_100,81782.102,4200.0581,N,8739.6729,W,113
260407_224302_200,81782.203,4200.0581,N,8739.6729,W,114
260407_224302_300,81782.297,4200.0581,N,8739.6729,W,115
260407_224302_400,81782.398,4200.0581,N,8739.6729,W,114
260407_224302_500,81782.500,4200.0581,N,8739.6729,W,113
260407_224302_600,81782.602,4200.0581,N,8739.6729,W,113
260407_224302_700,81782.703,4200.0581,N,8739.6729,W,110
260407_224302_800,81782.797,4200.0581,N,8739.6729,W,112
260407_224302_900,81782.898,4200.0581,N,8739.6729,W,112
260407_224303_000,81783.000,4200.0576,N,8739.6729,W,112
260407_224303_100,81783.102,4200.0576,N,8739.6729,W,112
260407_224303_200,81783.203,4200.0576,N,8739.6729,W,113
260407_224303_300,81783.297,4200.0576,N,8739.6729,W,115
260407_224303_400,81783.398,4200.0576,N,8739.6729,W,114
260407_224303_500,81783.500,4200.0576,N,8739.6729,W,114
260407_224303_600,81783.602,4200.0576,N,8739.6729,W,114
260407_224303_700,81783.703,4200.0576,N,8739.6729,W,112
260407_224303_800,81783.797,4200.0576,N,8739.6729,W,110
260407_224303_900,81783.898,4200.0576,N,8739.6729,W,113
260407_224304_000,81784.000,4200.0576,N,8739.6738,W,112
260407_224304_100,81784.102,4200.0576,N,8739.6738,W,114
260407_224304_200,81784.203,4200.0576,N,8739.6738,W,114
260407_224304_300,81784.297,4200.0576,N,8739.6738,W,113
260407_224304_400,81784.398,4200.0576,N,8739.6738,W,112
260407_224304_500,81784.500,4200.0576,N,8739.6738,W,114
260407_224304_600,81784.602,4200.0576,N,8739.6738,W,111
260407_224304_700,81784.703,4200.0576,N,8739.6738,W,112
260407_224304_800,81784.797,4200.0576,N,8739.6738,W,112
260407_224304_900,81784.898,4200.0576,N,8739.6738,W,114
260407_224305_000,81785.000,4200.0576,N,8739.6738,W,113
260407_224305_100,81785.102,4200.0576,N,8739.6738,W,113
260407_224305_200,81785.203,4200.0576,N,8739.6738,W,114
260407_224305_300,81785.297,4200.0576,N,8739.6738,W,112
260407_224305_400,81785.398,4200.0576,N,8739.6738,W,112
260407_224305_500,81785.500,4200.0576,N,8739.6738,W,112
260407_224305_600,81785.602,4200.0576,N,8739.6738,W,114
260407_224305_700,81785.703,4200.0576,N,8739.6738,W,113
260407_224305_800,81785.797,4200.0576,N,8739.6738,W,112
260407_224305_900,81785.898,4200.0576,N,8739.6738,W,112
260407_224306_000,81786.000,4200.0571,N,8739.6738,W,113
260407_224306_100,81786.102,4200.0571,N,8739.6738,W,113
260407_224306_200,81786.203,4200.0571,N,8739.6738,W,113
260407_224306_300,81786.297,4200.0571,N,8739.6738,W,112
260407_224306_400,81786.398,4200.0571,N,8739.6738,W,112
260407_224306_500,81786.500,4200.0571,N,8739.6738,W,114
260407_224306_600,81786.602,4200.0571,N,8739.6738,W,112
260407_224306_700,81786.703,4200.0571,N,8739.6738,W,114
260407_224306_800,81786.797,4200.0571,N,8739.6738,W,111
260407_224306_900,81786.898,4200.0571,N,8739.6738,W,112
260407_224307_000,81787.000,4200.0571,N,8739.6738,W,112
260407_224307_100,81787.102,4200.0571,N,8739.6738,W,112
260407_224307_200,81787.203,4200.0571,N,8739.6738,W,114
260407_224307_300,81787.297,4200.0571,N,8739.6738,W,112
260407_224307_400,81787.398,4200.0571,N,8739.6738,W,114
260407_224307_500,81787.500,4200.0571,N,8739.6738,W,114
260407_224307_600,81787.602,4200.0571,N,8739.6738,W,113
260407_224307_700,81787.703,4200.0571,N,8739.6738,W,112
260407_224307_800,81787.797,4200.0571,N,8739.6738,W,113
260407_224307_900,81787.898,4200.0571,N,8739.6738,W,112
260407_224308_000,81788.000,4200.0571,N,8739.6738,W,112
260407_224308_100,81788.102,4200.0571,N,8739.6738,W,112
260407_224308_200,81788.203,4200.0571,N,8739.6738,W,114
260407_224308_300,81788.297,4200.0571,N,8739.6738,W,112
260407_224308_400,81788.398,4200.0571,N,8739.6738,W,112
260407_224308_500,81788.500,4200.0571,N,8739.6738,W,112
260407_224308_600,81788.602,4200.0571,N,8739.6738,W,112
260407_224308_700,81788.703,4200.0571,N,8739.6738,W,113
260407_224308_800,81788.797,4200.0571,N,8739.6738,W,113
260407_224308_900,81788.898,4200.0571,N,8739.6738,W,113
260407_224309_000,81789.000,4200.0571,N,8739.6738,W,114
260407_224309_100,81789.102,4200.0571,N,8739.6738,W,112
260407_224309_200,81789.203,4200.0571,N,8739.6738,W,113
